,state,year,quater,transaction_type,transaction_count,transaction_amount
2620,meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
2621,meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147
2622,meghalaya,2022,4,Financial Services,3544,3564357.119764914
2623,meghalaya,2022,4,Others,7124,4671532.630633753
2624,meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
2625,meghalaya,2023,1,Merchant payments,1232691,1407372935.0
2626,meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
2627,meghalaya,2023,1,Financial Services,3991,4692287.0
2628,meghalaya,2023,1,Others,6863,4914284.0
2629,meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
2630,meghalaya,2023,2,Merchant payments,1701913,1698962028.0
2631,meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
2632,meghalaya,2023,2,Financial Services,4075,4633858.0
2633,meghalaya,2023,2,Others,6841,4701930.0
2634,meghalaya,2023,3,Peer-to-peer payments,2926582,9081363888.0
2635,meghalaya,2023,3,Merchant payments,2199365,1940467487.0
2636,meghalaya,2023,3,Recharge & bill payments,893594,376288929.0
2637,meghalaya,2023,3,Financial Services,4709,4394372.0
2638,meghalaya,2023,3,Others,5592,4118404.0
2639,mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744
2640,mizoram,2018,1,Peer-to-peer payments,6845,41186717.278001666
2641,mizoram,2018,1,Merchant payments,616,1066002.1670622267
2642,mizoram,2018,1,Financial Services,260,65022.49896840689
2643,mizoram,2018,1,Others,685,709912.772844791
2644,mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686
2645,mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511
2646,mizoram,2018,2,Merchant payments,1310,2368711.975892641
2647,mizoram,2018,2,Financial Services,167,60939.77304627103
2648,mizoram,2018,2,Others,597,931303.0542636234
2649,mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094
2650,mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815
2651,mizoram,2018,3,Merchant payments,2310,2952533.8004545765
2652,mizoram,2018,3,Financial Services,240,43891.23943201654
2653,mizoram,2018,3,Others,592,770335.5794872268
2654,mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332
2655,mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887
2656,mizoram,2018,4,Merchant payments,3699,6911586.608122997
2657,mizoram,2018,4,Financial Services,145,35654.18337878893
2658,mizoram,2018,4,Others,653,906746.6310095722
2659,mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538
2660,mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788
2661,mizoram,2019,1,Merchant payments,3984,6470456.031897823
2662,mizoram,2019,1,Financial Services,133,33512.39606736117
2663,mizoram,2019,1,Others,736,712945.8536347556
2664,mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357005
2665,mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506
2666,mizoram,2019,2,Merchant payments,5646,5889316.861228463
2667,mizoram,2019,2,Financial Services,80,14455.380988399309
2668,mizoram,2019,2,Others,678,817593.4915248882
2669,mizoram,2019,3,Recharge & bill payments,49073,12966806.696277115
2670,mizoram,2019,3,Peer-to-peer payments,42645,257538220.22775066
2671,mizoram,2019,3,Merchant payments,5560,7397529.021326996
2672,mizoram,2019,3,Financial Services,94,72985.31151294889
2673,mizoram,2019,3,Others,722,818358.6944744462
2674,mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061
2675,mizoram,2019,4,Peer-to-peer payments,57109,341664291.4936854
2676,mizoram,2019,4,Merchant payments,6939,9451111.139352825
2677,mizoram,2019,4,Financial Services,100,20966.3333050078
2678,mizoram,2019,4,Others,580,695859.360839114
2679,mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286
2680,mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954
2681,mizoram,2020,1,Merchant payments,9961,10404414.592504771
2682,mizoram,2020,1,Financial Services,119,283854.3188381147
2683,mizoram,2020,1,Others,546,772492.6204317764
2684,mizoram,2020,2,Recharge & bill payments,127592,37504550.77732091
2685,mizoram,2020,2,Peer-to-peer payments,60021,404110075.0863959
2686,mizoram,2020,2,Merchant payments,10056,14627463.664270937
2687,mizoram,2020,2,Financial Services,244,434960.2799078573
2688,mizoram,2020,2,Others,549,516383.63442262856
2689,mizoram,2020,3,Recharge & bill payments,132664,40941077.032856956
2690,mizoram,2020,3,Peer-to-peer payments,99644,634560147.3506901
2691,mizoram,2020,3,Merchant payments,20934,30693648.236451425
2692,mizoram,2020,3,Financial Services,535,824864.513127287
2693,mizoram,2020,3,Others,926,924438.3714747172
2694,mizoram,2020,4,Peer-to-peer payments,141038,887252744.067668
2695,mizoram,2020,4,Recharge & bill payments,140297,45386403.17281592
2696,mizoram,2020,4,Merchant payments,39676,52094800.565094605
2697,mizoram,2020,4,Financial Services,607,855201.5881157237
2698,mizoram,2020,4,Others,989,932966.3002634952
2699,mizoram,2021,1,Peer-to-peer payments,156386,982955112.1892779
2700,mizoram,2021,1,Recharge & bill payments,128055,45558278.22323953
2701,mizoram,2021,1,Merchant payments,43511,70289687.94622748
2702,mizoram,2021,1,Financial Services,648,1330632.9787811027
2703,mizoram,2021,1,Others,975,971875.6084117102
2704,mizoram,2021,2,Peer-to-peer payments,173064,995581952.903405
2705,mizoram,2021,2,Recharge & bill payments,161763,56059844.239659324
2706,mizoram,2021,2,Merchant payments,57877,69528721.40156102
2707,mizoram,2021,2,Financial Services,611,710657.5065644829
2708,mizoram,2021,2,Others,1025,993297.250902934
2709,mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221
2710,mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348
2711,mizoram,2021,3,Merchant payments,74553,113697005.89820999
2712,mizoram,2021,3,Financial Services,522,806905.9729422838
2713,mizoram,2021,3,Others,1300,1228335.4576346257
2714,mizoram,2021,4,Peer-to-peer payments,272209,1545255603.4119103
2715,mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582
2716,mizoram,2021,4,Merchant payments,99265,154183940.72826496
2717,mizoram,2021,4,Financial Services,695,2202285.707728365
2718,mizoram,2021,4,Others,1755,1475104.827591939
2719,mizoram,2022,1,Peer-to-peer payments,302740,1691281089.989316
2720,mizoram,2022,1,Recharge & bill payments,190137,76541062.33691595
2721,mizoram,2022,1,Merchant payments,109669,174157725.41469872
2722,mizoram,2022,1,Financial Services,731,1657575.282816791
2723,mizoram,2022,1,Others,1640,1521510.587498479
2724,mizoram,2022,2,Peer-to-peer payments,332102,1739114390.3016624
2725,mizoram,2022,2,Recharge & bill payments,172281,70775723.34635986
2726,mizoram,2022,2,Merchant payments,137279,191484723.76839563
2727,mizoram,2022,2,Financial Services,656,801633.2114598342
2728,mizoram,2022,2,Others,1659,1010096.4810587188
2729,mizoram,2022,3,Peer-to-peer payments,349715,1665955694.9848173
2730,mizoram,2022,3,Recharge & bill payments,156874,68463689.80469275
2731,mizoram,2022,3,Merchant payments,150320,209934220.28326848
2732,mizoram,2022,3,Financial Services,802,880187.5512756812
2733,mizoram,2022,3,Others,1327,1031819.4438998674
2734,mizoram,2022,4,Peer-to-peer payments,378295,1750113148.3068104
2735,mizoram,2022,4,Merchant payments,164389,222455759.17733783
2736,mizoram,2022,4,Recharge & bill payments,148573,63477925.042983845
2737,mizoram,2022,4,Financial Services,932,949850.198945797
2738,mizoram,2022,4,Others,1585,914402.5369417528
2739,mizoram,2023,1,Peer-to-peer payments,593994,2560331179.0
2740,mizoram,2023,1,Recharge & bill payments,234313,98553348.0
2741,mizoram,2023,1,Merchant payments,221560,293428579.0
2742,mizoram,2023,1,Financial Services,1044,2065983.0
2743,mizoram,2023,1,Others,1684,1243650.0
2744,mizoram,2023,2,Peer-to-peer payments,673375,2715818146.0
2745,mizoram,2023,2,Merchant payments,291229,369968035.0
2746,mizoram,2023,2,Recharge & bill payments,241862,102587776.0
2747,mizoram,2023,2,Financial Services,1144,2164348.0
2748,mizoram,2023,2,Others,1320,1268271.0
2749,mizoram,2023,3,Peer-to-peer payments,725656,2616686121.0
2750,mizoram,2023,3,Merchant payments,343955,383487446.0
2751,mizoram,2023,3,Recharge & bill payments,237526,100886209.0
2752,mizoram,2023,3,Financial Services,1523,3916230.0
2753,mizoram,2023,3,Others,1753,1154229.0
2754,nagaland,2018,1,Recharge & bill payments,28198,5361675.549623315
2755,nagaland,2018,1,Peer-to-peer payments,11631,69830122.02063876
2756,nagaland,2018,1,Merchant payments,822,1170667.4151649117
2757,nagaland,2018,1,Financial Services,399,299016.7345620737
2758,nagaland,2018,1,Others,1795,1344409.3661360394
2759,nagaland,2018,2,Recharge & bill payments,41959,9139467.703980098
2760,nagaland,2018,2,Peer-to-peer payments,20099,140193107.69683594
2761,nagaland,2018,2,Merchant payments,1529,2293935.490835924
2762,nagaland,2018,2,Financial Services,379,153458.5231626137
2763,nagaland,2018,2,Others,1633,1545608.465487119
2764,nagaland,2018,3,Recharge & bill payments,54885,12664922.724117381
2765,nagaland,2018,3,Peer-to-peer payments,33930,223964723.15160483
2766,nagaland,2018,3,Merchant payments,3518,3631042.2777308393
2767,nagaland,2018,3,Financial Services,460,125171.61850935029
2768,nagaland,2018,3,Others,1578,1406883.1646908007
2769,nagaland,2018,4,Recharge & bill payments,72881,16615511.42043031
2770,nagaland,2018,4,Peer-to-peer payments,53723,358926253.43094724
2771,nagaland,2018,4,Merchant payments,10350,10500634.794542974
2772,nagaland,2018,4,Financial Services,587,216127.40846239947
2773,nagaland,2018,4,Others,1792,1754940.4912408509
2774,nagaland,2019,1,Recharge & bill payments,87596,20020458.076388802
2775,nagaland,2019,1,Peer-to-peer payments,71642,411855878.2498224
2776,nagaland,2019,1,Merchant payments,7306,8187940.322092213
2777,nagaland,2019,1,Financial Services,430,101072.89773317604
2778,nagaland,2019,1,Others,1605,1776362.8662935253
2779,nagaland,2019,2,Recharge & bill payments,92492,21350211.07781426
2780,nagaland,2019,2,Peer-to-peer payments,81065,487705354.46570444
2781,nagaland,2019,2,Merchant payments,12949,8990954.079767609
2782,nagaland,2019,2,Financial Services,286,129758.00259777348
2783,nagaland,2019,2,Others,1961,1890404.5326202572
2784,nagaland,2019,3,Recharge & bill payments,145812,33293527.93210053
2785,nagaland,2019,3,Peer-to-peer payments,100736,601803135.4703114
2786,nagaland,2019,3,Merchant payments,13031,13381591.199777838
2787,nagaland,2019,3,Financial Services,210,229319.84921986386
2788,nagaland,2019,3,Others,2089,2248897.2620018576
2789,nagaland,2019,4,Recharge & bill payments,172761,39720745.597670965
2790,nagaland,2019,4,Peer-to-peer payments,128674,777298578.6127516
2791,nagaland,2019,4,Merchant payments,13578,15460907.228900284
2792,nagaland,2019,4,Financial Services,499,283291.7740842187
2793,nagaland,2019,4,Others,1658,1773615.1353679793
2794,nagaland,2020,1,Recharge & bill payments,221741,53662023.32016543
2795,nagaland,2020,1,Peer-to-peer payments,135966,821508819.5893908
2796,nagaland,2020,1,Merchant payments,18249,17663339.36989499
2797,nagaland,2020,1,Financial Services,528,215066.78349539996
2798,nagaland,2020,1,Others,1567,1730779.6714233835
2799,nagaland,2020,2,Recharge & bill payments,328269,85264116.11779374
2800,nagaland,2020,2,Peer-to-peer payments,166866,1025000209.9574311
2801,nagaland,2020,2,Merchant payments,20004,25214703.910237495
2802,nagaland,2020,2,Financial Services,860,989239.9671938312
2803,nagaland,2020,2,Others,1567,1206234.3951445608
2804,nagaland,2020,3,Recharge & bill payments,347494,91214897.18744522
2805,nagaland,2020,3,Peer-to-peer payments,330638,1851638119.539822
2806,nagaland,2020,3,Merchant payments,51912,62568884.13216571
2807,nagaland,2020,3,Financial Services,2544,2136903.0242114514
2808,nagaland,2020,3,Others,3731,2090339.2711506593
2809,nagaland,2020,4,Peer-to-peer payments,417393,2563827858.0487146
2810,nagaland,2020,4,Recharge & bill payments,335297,91929581.87730268
2811,nagaland,2020,4,Merchant payments,90496,113115660.17405558
2812,nagaland,2020,4,Financial Services,1068,1017278.309874404
2813,nagaland,2020,4,Others,3571,3194492.1527384534
2814,nagaland,2021,1,Peer-to-peer payments,477346,2841021698.4844904
2815,nagaland,2021,1,Recharge & bill payments,376473,110095189.5931618
2816,nagaland,2021,1,Merchant payments,116846,151202427.14605337
2817,nagaland,2021,1,Financial Services,1511,1929643.694251965
2818,nagaland,2021,1,Others,3721,3201525.695241506
2819,nagaland,2021,2,Peer-to-peer payments,526966,2847731457.571479
2820,nagaland,2021,2,Recharge & bill payments,453979,126962524.74536937
2821,nagaland,2021,2,Merchant payments,144413,176831583.13676447
2822,nagaland,2021,2,Financial Services,1624,1785915.6371230448
2823,nagaland,2021,2,Others,3809,2982482.691132756
2824,nagaland,2021,3,Peer-to-peer payments,667633,3536780176.7792263
2825,nagaland,2021,3,Recharge & bill payments,474693,141172028.23897478
2826,nagaland,2021,3,Merchant payments,208387,304493279.8158357
2827,nagaland,2021,3,Financial Services,1437,1634878.888862805
2828,nagaland,2021,3,Others,4642,3336484.2825483214
2829,nagaland,2021,4,Peer-to-peer payments,819452,4335295237.9809065
2830,nagaland,2021,4,Recharge & bill payments,492411,154359432.07659015
2831,nagaland,2021,4,Merchant payments,311673,442578210.0882374
2832,nagaland,2021,4,Financial Services,1790,2263055.5218537706
2833,nagaland,2021,4,Others,6157,4587848.468888722
2834,nagaland,2022,1,Peer-to-peer payments,963378,4798355631.574022
2835,nagaland,2022,1,Recharge & bill payments,529038,175942440.62210858
2836,nagaland,2022,1,Merchant payments,425336,563650239.9471383
2837,nagaland,2022,1,Financial Services,2022,2503998.824974763
2838,nagaland,2022,1,Others,6178,4499397.927512417
2839,nagaland,2022,2,Peer-to-peer payments,1032542,4933041257.229492
2840,nagaland,2022,2,Merchant payments,513456,640665988.1540827
2841,nagaland,2022,2,Recharge & bill payments,479322,162238616.41478142
2842,nagaland,2022,2,Financial Services,1547,1519503.219426635
2843,nagaland,2022,2,Others,4462,2819984.0024981033
2844,nagaland,2022,3,Peer-to-peer payments,990896,4568905305.863961
2845,nagaland,2022,3,Merchant payments,467257,642368278.6360128
2846,nagaland,2022,3,Recharge & bill payments,430854,148324294.67210707
2847,nagaland,2022,3,Financial Services,1479,2345498.6025009975
2848,nagaland,2022,3,Others,3627,2457117.2762476145
2849,nagaland,2022,4,Peer-to-peer payments,1314122,5888068476.789
2850,nagaland,2022,4,Merchant payments,647805,906834415.4525998
2851,nagaland,2022,4,Recharge & bill payments,508230,170028535.796474
2852,nagaland,2022,4,Financial Services,2104,1909585.0695077945
2853,nagaland,2022,4,Others,3944,3125371.2064643847
2854,nagaland,2023,1,Peer-to-peer payments,1499574,6682278926.0
2855,nagaland,2023,1,Recharge & bill payments,594157,217058376.0
2856,nagaland,2023,1,Merchant payments,586135,908765354.0
2857,nagaland,2023,1,Financial Services,2116,3157626.0
2858,nagaland,2023,1,Others,3588,3137572.0
2859,nagaland,2023,2,Peer-to-peer payments,1617109,6785635810.0
2860,nagaland,2023,2,Merchant payments,727260,1034147550.0
2861,nagaland,2023,2,Recharge & bill payments,572760,197242689.0
2862,nagaland,2023,2,Financial Services,2070,1698008.0
2863,nagaland,2023,2,Others,2802,2675253.0
2864,nagaland,2023,3,Peer-to-peer payments,1885439,7170452325.0
2865,nagaland,2023,3,Merchant payments,941540,1233761672.0
2866,nagaland,2023,3,Recharge & bill payments,589934,204490934.0
2867,nagaland,2023,3,Financial Services,3255,5608850.0
2868,nagaland,2023,3,Others,2163,1985892.0
2869,odisha,2018,1,Recharge & bill payments,2874109,331254466.1508661
2870,odisha,2018,1,Peer-to-peer payments,2305610,4033548999.1932316
2871,odisha,2018,1,Financial Services,323352,58099674.94576137
2872,odisha,2018,1,Merchant payments,129659,112301341.66618621
2873,odisha,2018,1,Others,177091,92427728.93143727
2874,odisha,2018,2,Peer-to-peer payments,3989202,7621288195.565702
2875,odisha,2018,2,Recharge & bill payments,3307545,482823290.3527084
2876,odisha,2018,2,Financial Services,472304,67829259.91787937
2877,odisha,2018,2,Merchant payments,257628,213530873.3537121
2878,odisha,2018,2,Others,131465,102838720.42969128
2879,odisha,2018,3,Peer-to-peer payments,24472139,22029087498.562176
2880,odisha,2018,3,Recharge & bill payments,3886392,605721781.5285043
